"navn","kommune","fylke","kategori","iua","lenke_faktaark","longitude","latitude","uuid_original","nodhavnnummer","forvaltningsstatus"
"Bufjorden","Grimstad","Agder","3","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Bufjorden.pdf","8.549999488202426","58.295002525296603","13df2fa5-e22d-4816-a07b-9f861c2800fc","1090402","Vedtatt"
"Vikkilen","Grimstad","Agder","2","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Vikkilen.pdf","8.612000541823399","58.36083376673789","c914efcd-af9e-43ff-9613-16e3b02a1dac","1090403","Vedtatt"
"Vest av Stølene/øst av Buøya","Arendal","Agder","2","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Vest av Stoelene - Oest av Buoeya.pdf","8.9016662733848","58.507167432770068","b7580333-0297-4e04-80fd-c3e306a5523b","1090602","Vedtatt"
"Pasvikhavn","Sør-Varanger","Finnmark","2","Øst-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Pasvikhavnx.pdf","30.566666494064215","69.816666672226319","470056d5-2539-427e-9522-0e726be0bfe6","1","Vedtatt"
"Lanabukt","Sør-Varanger","Finnmark","2","Øst-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Lanabuktx.pdf","30.45693068545733","69.742776242837479","ca1a70cf-0b6a-43a4-80d4-ba4a755f73a5","2","Vedtatt"
"Karpbukt","Sør-Varanger","Finnmark","2","Øst-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Karpbuktx.pdf","30.378333170889338","69.671666672024713","9260e5b9-32a8-41ac-b25b-1d4cdd11c123","3","Vedtatt"
"Eydehavn - Ny-kaien","Arendal","Agder","2","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Eydehavn-ny kaien.pdf","8.87706222316362","58.495460072236732","6b91946c-8ec5-48fe-983c-fc511730dfdb","1090603","Vedtatt"
"Sandvigodden","Arendal","Agder","2","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Sandvigodden NATO-kai.pdf","8.780833076607008","58.433833247392556","f4438449-bcbe-4442-bc3a-352194e0fb04","1090604","Vedtatt"
"Grisvågøy","Aure","Møre og Romsdal","2","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3156901_Grisvaagoey.pdf","8.416666671371953","63.341666700250144","c80101ad-fb6a-415c-889a-017eafd83049","3156901","Vedtatt"
"Revsneshavn","Hammerfest","Finnmark","2","Vest-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Revsneshavnx.pdf","24.356666663250422","70.688333333411819","85690e89-c534-438b-8986-7340498b0311","39","Vedtatt"
"Repparfjord","Hammerfest","Finnmark","2","Vest-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Repparfjordx.pdf","24.221666663467406","70.493333333406198","88b3fd54-9f91-4693-8389-92891124a168","40","Vedtatt"
"Agnefest","Lyngdal","Agder","1","Vest-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Agnefest.pdf","7.051661785541819","58.116680633134436","c906815c-a2a9-43f7-ae87-eeb02b21917f","1103201","Vedtatt"
"Morvikkilen","Grimstad","Agder","3","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Morvikkilen.pdf","8.549995766301462","58.306667442704907","9584ac18-211b-4891-b99a-650041e86b31","1090401","Vedtatt"
"Breivigen","Arendal","Agder","3","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Breivigen.pdf","8.936666962956645","58.521000381047713","63f4fe46-1d4c-4994-a45b-9c37fdad3631","1090601","Vedtatt"
"Kværnkilen","Risør","Agder","3","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Kvaernkilen.pdf","9.163612946096674","58.664437761833902","316894ab-ba99-4f5a-9141-39db51f7e042","1090101","Vedtatt"
"Vardnes","Flekkefjord","Agder","2","Vest-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Vardnes.pdf","6.635669197777839","58.236166503459842","b12a5e4a-3875-4fea-a7d0-aff39be96df9","1100401","Vedtatt"
"Dvergsøy","Kristiansand","Agder","1","Midt-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Dvergsoey.pdf","8.068999686099376","58.111667494066602","8b37382c-100b-44ad-b1ff-e456c7233cf2","1100101","Vedtatt"
"Stølefjorden","Kragerø","Telemark","3","Telemark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Stoelefjorden.pdf","9.402500005602416","58.813333300087727","18d2b47c-402a-4f65-b6af-2817adf6df9d","1081503","Vedtatt"
"Krana","Risør","Agder","3","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Krana.pdf","9.228377935382335","58.72775257484632","4a855e64-907d-4cc3-bd7c-0cf267f5c365","1090103","Vedtatt"
"Rævesand/Merdøflaket","Arendal","Agder","2","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Revesand-Merdoeflaket.pdf","8.804333859365748","58.433333387297914","736a4f14-e786-4b7d-877d-29a113f44132","1090606","Vedtatt"
"Høllefjorden","Kristiansand","Agder","3","Midt-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Hoellefjorden.pdf","7.816667119655004","58.058333196335283","12a85187-0906-4750-970d-6b05dd95da66","1101802","Vedtatt"
"Flekkefjord havn/Eschebrygga","Flekkefjord","Agder","3","Vest-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Flekkefjord havn, Eschebrygga.pdf","6.653333462442738","58.295000003735751","36fb7caf-4b89-4a8b-a8ef-bb015e27510f","1100403","Vedtatt"
"Risholmflaket","Flekkefjord","Agder","2","Vest-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Risholmflaket.pdf","6.655002696374592","58.234998916098135","750f14ce-0c94-451c-b300-21ae826c7023","1100404","Vedtatt"
"Flekkefjordsfjorden/Gangstøbukta","Flekkefjord","Agder","3","Vest-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Flekkefjords-fjorden, Gangstoebukta, Simek vestkai.pdf","6.655000162093193","58.281666703732519","b55be198-1dff-4026-9644-0f2f0200a1f6","1100405","Vedtatt"
"Kvalfjord","Hammerfest","Finnmark","2","Vest-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Kvalfjordx.pdf","23.849999997732333","70.716666666710935","958d59ba-79f9-471d-9a2e-a12ed348cf2e","49","Vedtatt"
"Nordfjorden/Kjødvika","Risør","Agder","3","Aust-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Nordfjorden - Kjoedvika.pdf","9.206474893133056","58.746621080322548","4ec6eeff-b67c-4b38-910c-43cb215aa29c","1090102","Vedtatt"
"Kvalvika","Lyngen","Troms","2","Midt- og Nord-Troms","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Kvalvikax.pdf","20.233333333265712","69.503333333338574","3c02f562-7c27-4a59-8d1e-f119930200f2","6","Vedtatt"
"Nord Tverfjorden","Loppa","Finnmark","2","Vest-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Nord_Tverfjordenx.pdf","21.848333332946073","70.215000000002377","e9bc5b2e-7f6a-4ef4-bf19-3ef20bcebd61","60","Vedtatt"
"Frakkfjorden","Loppa","Finnmark","2","Vest-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Frakkfjordenx.pdf","21.476666666410562","70.210000000007454","9a3d8cac-93bd-475d-a4f3-95473f5c4c05","61","Vedtatt"
"Olderfjorden","Kvænangen","Troms","2","Midt- og Nord-Troms","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Olderfjordenx.pdf","21.453333333073775","70.165000000008504","df8b3385-52a0-427d-aa3a-24487650c663","1","Vedtatt"
"Båly/Njervefjorden - Ankring","Lindesnes","Agder","1","Vest-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Baaly-Njervefjorden.pdf","7.162497966542374","58.037833919839578","3294124d-1056-421c-be88-8a66cb1f488d","1102901","Vedtatt"
"Kongsgård RoRo kai 36","Kristiansand","Agder","2","Midt-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Kongsgaard RoRo-kai 36.pdf","8.036667322436941","58.157334857983038","25b2887d-e5b3-4eec-9434-892536b377a9","1100104","Vedtatt"
"Sodeviga","Lindesnes","Agder","2","Vest-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Sodeviga.pdf","7.499499606585355","58.008166377698089","5cb11d3d-2618-43c6-9ed2-1963b873cd09","1100203","Vedtatt"
"Mannefjorden","Lindesnes","Agder","2","Vest-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Mannefjorden.pdf","7.452666212808252","58.006833670814373","a0a4f539-5f27-45e8-b316-6325ef695e1b","1100202","Vedtatt"
"Kåfjorden","Lindesnes","Agder","3","Vest-Agder","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Kaafjorden.pdf","7.323327884803163","58.036667122146469","321fec5b-8505-463a-aad2-9ddba23169e2","1102902","Vedtatt"
"Olavik","Askøy","Vestland","2","Bergen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge233.pdf","5.230177201544064","60.453158140673132","844adec0-23dd-4d61-85b9-aec2c2895cb2","233","Vedtatt"
"Fosen - Kvernavika","Karmøy","Rogaland","1","Haugesund","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge234.pdf","5.37787043551304","59.302652409121407","89e8227a-f178-429a-8e0a-ff90c805e988","234","Vedtatt"
"Kollsnes Øst","Øygarden","Vestland","2","Bergen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge232.pdf","4.88523182882057","60.550623911403321","a68fdc11-ff27-4fa7-ac40-7bc1fc7338f4","232","Vedtatt"
"Bastøybukta","Horten","Vestfold","1","Vestfold","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Bastoeybukta.pdf","10.530288375793576","59.393357613378505","964d7dcf-95c3-4e11-8e4b-5c9846ba3c8c","1070101","Vedtatt"
"Omastrand","Kvam","Vestland","2","Bergen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge174.pdf","5.986206210137168","60.212583757944813","e61ad1b3-a332-4522-8421-8f6302fa6f87","174","Vedtatt"
"Norheimsund","Kvam","Vestland","2","Bergen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge175.pdf","6.195669375354335","60.362590583549306","21500913-3a51-4f3d-92ac-0f0a1289129d","175","Vedtatt"
"Ålvik","Kvam","Vestland","2","Bergen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge177.pdf","6.416682671179052","60.427005829849485","5dca3eb4-e02e-4547-a62e-e67c2aeeadd0","177","Vedtatt"
"Akkarfjordbotn","Hammerfest","Finnmark","2","Vest-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Akkarfjordbotnx.pdf","23.404999998445003","70.785000000033847","0f532fb9-db7e-4c30-b2f9-b494a1189a28","50","Vedtatt"
"Ulvesundet","Kinn","Vestland","2","Nordfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge231.pdf","5.142810804149665","61.97696320497964","c7a3857d-3f91-481a-ab1e-04e1ea65a996","231","Vedtatt"
"Austefjorden","Øygarden","Vestland","2","Bergen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge229.pdf","5.075413445255036","60.188997868837454","6881b721-15d9-4adb-a778-3775414635d4","229","Vedtatt"
"Høylandsbygd","Kvinnherad","Vestland","2","Haugesund","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge172.pdf","5.78236370083036","59.798175590574225","e612f0b6-2afb-48da-9e7c-91e7553e95f8","172","Vedtatt"
"Eldøyane","Stord","Vestland","1","Haugesund","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge169.pdf","5.497916792460696","59.758112634227473","5447b77d-c317-48a2-89dd-927cd3dbf801","169","Vedtatt"
"Kinsarvik","Ullensvang","Vestland","2","Haugesund","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge178.pdf","6.713908912353649","60.380453017071531","6f919f2e-2a4e-4bb5-9017-61bb00ea9674","178","Vedtatt"
"Nordnes","Ullensvang","Vestland","2","Haugesund","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge179.pdf","6.569854167875977","60.205357064989862","b80ed111-e85e-414b-962a-138f0836c225","179","Vedtatt"
"Fanafjorden","Bergen","Vestland","2","Bergen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge185.pdf","5.274781888382062","60.233331502870705","8fe164db-aa8b-4731-a435-d52286435c5b","185","Vedtatt"
"Hanøytangen","Askøy","Vestland","1","Bergen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge187.pdf","5.105378012315575","60.434857585729439","bff2192b-0c78-483c-a5ee-c4329d309260","187","Vedtatt"
"Gåsvika","Hammerfest","Finnmark","2","Vest-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Gaasvikax.pdf","23.178333332036207","70.655000000026277","0b09e17e-373b-4dd8-b3ee-a0523dd05742","51","Vedtatt"
"Odda","Ullensvang","Vestland","2","Haugesund","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge181.pdf","6.540483042471989","60.077774523267912","b54e5f9a-4108-44df-9f03-306339804fda","181","Vedtatt"
"Bøfjorden","Hyllestad","Vestland","2","Bergen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge198.pdf","5.331299216298237","61.122573555258171","d713d7cc-1c69-4081-a2b1-bdfa4c064043","198","Vedtatt"
"Høyanger","Høyanger","Vestland","2","Sogn og Sunnfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge201.pdf","6.067164256867546","61.21528026333911","006c26b6-76d6-41f7-a806-961bbde89134","201","Vedtatt"
"Vetlefjorden","Sogndal","Vestland","1","Sogn og Sunnfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge203.pdf","6.559409897512325","61.289611515731565","6c2499e4-9cba-437e-a6cc-081703753ffb","203","Vedtatt"
"Kaupanger","Sogndal","Vestland","2","Sogn og Sunnfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge204.pdf","7.250741997567268","61.17874372363746","80391abe-145f-44da-8bc6-dddf6eb10cb9","204","Vedtatt"
"Lærdal","Lærdal","Vestland","2","Sogn og Sunnfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge205.pdf","7.444980481791197","61.108579872630756","2aa2c264-b1f7-4b66-aa9c-b68cc4c9df0e","205","Vedtatt"
"Nybø","Askvoll","Vestland","2","Sogn og Sunnfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge209.pdf","4.74205906505609","61.303339303289704","fdb7885f-350a-4013-b61c-23726cc665b5","209","Vedtatt"
"Gjelsvika","Askvoll","Vestland","2","Sogn og Sunnfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge212.pdf","5.335182352731111","61.46577996612703","b18d7b10-b2af-47f2-9882-566fa71a36b9","212","Vedtatt"
"Fagervika","Hammerfest","Finnmark","2","Vest-Finnmark","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Fagervikax.pdf","23.443333331679774","70.608333333366147","f24a9d60-9f35-4afa-bca0-798f368693fa","52","Vedtatt"
"Botnaneset","Kinn","Vestland","2","Sogn og Sunnfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge214.pdf","5.077566414912951","61.614748574699966","3abedffb-49ca-4370-bf3d-475feec01492","214","Vedtatt"
"Sørgulen","Bremanger","Vestland","1","Nordfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge219.pdf","5.113446195687814","61.714063336367616","a25155bc-3d56-4598-95b8-88dbea4c1649","219","Vedtatt"
"Husefest","Bremanger","Vestland","2","Nordfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge216.pdf","4.97531898448691","61.701627254437227","ea39d574-5c6d-4e6f-8116-987d263d8706","216","Vedtatt"
"Allmenningen","Kinn","Vestland","1","Nordfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge221.pdf","5.22937512746006","61.90696585165275","79ea57b6-0e1c-4d9f-934c-0b4bc55ce2e7","221","Vedtatt"
"Davika","Bremanger","Vestland","2","Nordfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge224.pdf","5.554928841609634","61.893446560118065","125b20e5-962e-4ce9-a1fa-1ebf4abfa8f0","224","Vedtatt"
"Vilnesfjorden","Askvoll","Vestland","1","Sogn og Sunnfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge208.pdf","4.983686775276348","61.301906438399158","87a4f965-6563-4661-b1a9-1a94963136e9","208","Vedtatt"
"Borgundvåg","Stad","Vestland","2","Nordfjord","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge228.pdf","5.314532199551751","62.148442013676878","aefefc0a-9c34-4da3-8942-dee2cd6fc184","228","Vedtatt"
"Kaldalsbukta","Inderøy","Trøndelag","2","Inn-Trøndelag","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3172302_Kaldalsbukta.pdf","10.86698212570254","63.724664769296027","d1e489eb-c105-413b-b3f7-dc4f79ffeec5","3172302","Vedtatt"
"Stordal","Fjord","Møre og Romsdal","2","Sunnmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3152601_Stordal.pdf","6.976000001693696","62.38033330051352","e9c9d533-cbc9-4b2b-aab2-110f5ab987e5","3152601","Vedtatt"
"Stuevikgrunnen","Hvaler","Østfold","2","Østfold","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Stuevikgrunnen.pdf","11.096333333353135","59.007666666667554","f6cc525a-ae75-4c10-bc8a-9251a73b03aa","1011104","Vedtatt"
"Blåsoppbukta","Halden","Østfold","3","Østfold","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Blaasoppbukt.pdf","11.281113725725158","59.101322586264203","153f87e9-3dba-45c2-8749-e02a37798402","1010102","Vedtatt"
"Flåøybukta","Sunndal","Møre og Romsdal","2","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3156301_Flaaoeybukta.pdf","8.453666671216652","62.752666699933791","6eacebc9-9e92-41cc-9507-af3d4c09f936","3156301","Vedtatt"
"Kattholmen/Tyrhaug fyr","Smøla","Møre og Romsdal","1","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3157301_Kattholmen.pdf","8.246166670311519","63.320333299644155","9e9641d3-c4fa-4559-8778-5ec7b62da79e","3157301","Vedtatt"
"Torjulvågen","Tingvoll","Møre og Romsdal","2","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3156001_Torjulvaagen.pdf","8.259000001076963","62.98333329989007","9dee27b1-0ed6-49a8-8a36-47d93ee7d12a","3156001","Vedtatt"
"Bolgsvaet","Kristiansund","Møre og Romsdal","2","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155602_Bolgsvaet.pdf","7.75766667117146","63.097499999684217","c585cbad-9db6-4291-a992-bd3e6d3f2afc","3155602","Vedtatt"
"Freineset","Gjemnes","Møre og Romsdal","1","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155601_Freineset.pdf","7.831333331402337","63.014000000183735","53892027-f424-46cb-8cec-5f32e0295a68","3155601","Vedtatt"
"Batnfjorden","Gjemnes","Møre og Romsdal","2","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155702_Batnfjorden.pdf","7.704833331463336","62.909833299881583","28493aac-70a1-4910-b54d-659b2e6eb10f","3155702","Vedtatt"
"Høgsetbukta","Gjemnes","Møre og Romsdal","3","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155701_Hoegsetbukta.pdf","7.729166670560424","62.970999999693902","3650a2ba-e4d2-457b-b045-4b4301b36bb2","3155701","Vedtatt"
"Kristvika","Averøy","Møre og Romsdal","2","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155402_Kristvika.pdf","7.66450000110451","63.057166699651383","6d1bbb87-33ab-4196-9496-0a9273599114","3155402","Vedtatt"
"Sildnesbukta","Hustadvika","Møre og Romsdal","2","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155101_Sildnesbukta.pdf","7.440000001255815","62.950000000232336","68097730-bbd5-4881-b025-dabb1273c1cc","3155101","Vedtatt"
"Sveggevika","Averøy","Møre og Romsdal","3","Nordmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155401_Sveggevika.pdf","7.603833335066447","63.087500000264363","8239cb5c-e875-4910-a6ee-e5bf8acf32cc","3155401","Vedtatt"
"Hukkelbergbukta","Aukra","Møre og Romsdal","3","Romsdal","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3154701_Hukkelbergbukta.pdf","6.915500002631935","62.799833000123968","c29382f8-a57e-4b76-8602-42fc1806bc4c","3154701","Vedtatt"
"Fannefjorden, Hjelset","Molde","Møre og Romsdal","2","Romsdal","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3150203_Fannefjorden.pdf","7.427833332272738","62.764000000096374","8a034b82-4331-4345-86fa-844fc61e70b4","3150203","Vedtatt"
"Karløyfjorden","Molde","Møre og Romsdal","1","Romsdal","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3150200_Karloeyfjorden.pdf","7.370500001801768","62.725500000305814","5a0a7a4b-ef69-4159-a9f9-e02ed3543f39","3150200","Vedtatt"
"Nesjestranda/Hamnavika","Molde","Møre og Romsdal","2","Romsdal","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3150201_Nesjestranda_Hamnavika.pdf","7.436666702186591","62.693333299988915","4a0802c3-5c0c-447f-b70d-de5956a6b6dd","3150201","Vedtatt"
"Norvikbukta","Rauma","Møre og Romsdal","1","Romsdal","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3153902_Norvikbukta.pdf","7.457000001557539","62.583166700375507","b93d5e53-dcaa-4f24-a2a4-29a7a3a7852b","3153902","Vedtatt"
"Isfjorden/Åndalsnes","Rauma","Møre og Romsdal","2","Romsdal","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3153901_Isfjorden_Aandalsnes.pdf","7.700000001872925","62.576666999868849","b537c152-28fc-4762-8ce6-756e92b95452","3153901","Vedtatt"
"Tresfjorden","Vestnes","Møre og Romsdal","1","Romsdal","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3153502_Tresfjorden.pdf","7.140333301842799","62.562833299639529","a68fd0d3-5c74-4f39-8757-25d93267170b","3153502","Vedtatt"
"Tomrefjorden","Vestnes","Møre og Romsdal","1","Romsdal","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3153501_Tomrefjorden.pdf","6.915000003635741","62.608333300200229","508d581b-be4d-4abc-8bb0-b10e8d5673a5","3153501","Vedtatt"
"Gangstøvika/ Flatholmen","Ålesund","Møre og Romsdal","2","Sunnmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3150401_Gangstoevika.pdf","6.228833335354805","62.480500000577216","f49bee82-c978-4695-bb31-d4b958411e3c","3150401","Vedtatt"
"Hareid","Hareid","Møre og Romsdal","2","Sunnmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3151501_Hareid.pdf","6.042333305646247","62.368666699990548","f408080d-ced9-4527-9bd7-135a89fd5f88","3151501","Vedtatt"
"Gursken","Sande","Møre og Romsdal","2","Sunnmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3151401_Gursken.pdf","5.57150000857637","62.230333000568407","872ab8e4-5a6c-4f68-8fd8-f73e5fd96e98","3151401","Vedtatt"
"Syvdefjorden","Vanylven","Møre og Romsdal","2","Sunnmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3151102_Syvdefjorden.pdf","5.673333009041555","62.151666700418431","9c115860-00da-41fc-ad3f-7a0c97fc23f9","3151102","Vedtatt"
"Vanylvsfjorden","Vanylven","Møre og Romsdal","1","Sunnmøre","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3151101_Vanylvsfjorden.pdf","5.521000009580369","62.094000000371665","72280bac-79d4-4119-bc89-cea1d246a499","3151101","Vedtatt"
"Snarbybukta","Tromsø","Troms","2","Midt- og Nord-Troms","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Snarbybuktax.pdf","19.561666666639372","69.801666666663607","665bfbdd-b69c-4b58-8be3-f8921cf82a5a","14","Vedtatt"
"Breivika","Tromsø","Troms","2","Midt- og Nord-Troms","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Breivikax.pdf","18.984999999981891","69.673333333332522","48f97138-d67e-49a1-a98d-cf9bc9cf9767","15","Vedtatt"
"Manndalsbukt","Kåfjord","Troms","2","Midt- og Nord-Troms","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Manndalsbuktx.pdf","20.548333333223951","69.549999999999145","e48a5494-5e1b-43d5-b260-f2529617cd6c","8","Vedtatt"
"Helgøy syd","Karlsøy","Troms","2","Midt- og Nord-Troms","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Helgoy_sydx.pdf","19.369999999971931","70.108333333331018","a6a4e49b-189a-4ea9-bf2f-980e15eb9bed","9","Vedtatt"
"Gaukværøya","Bø","Nordland","1","Lofoten og Vesterålen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Nordland/Gaukvaeroya.pdf","14.35658308181142","68.617178093296189","813fd923-9fc4-493d-aa46-4b832b645a13","-99","Vedtatt"
"Jenneset","Bø","Nordland","3","Lofoten og Vesterålen","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Nordland/Jenneset V.pdf","14.602265471144669","68.776175809804883","69cdac9f-fa51-426f-b03c-8d9675030773","-99","Vedtatt"
"Langfjord/Akkarvik","Skjervøy","Troms","2","Midt- og Nord-Troms","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Langfjord_Akkarvikx.pdf","20.528333333252679","70.058333333333564","34866c13-b1fc-497e-a480-5f6e81fcc83a","4","Vedtatt"
